,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.GoodForKids,attributes.RestaurantsReservations,attributes.Caters,attributes.NoiseLevel,attributes.RestaurantsTableService,attributes.RestaurantsTakeOut,attributes.RestaurantsPriceRange2,attributes.OutdoorSeating,attributes.BikeParking,attributes.HasTV,attributes.WiFi,attributes.Alcohol,attributes.RestaurantsAttire,attributes.RestaurantsGoodForGroups,attributes.RestaurantsDelivery,attributes.GoodForMeal.dessert,attributes.GoodForMeal.latenight,attributes.GoodForMeal.lunch,attributes.GoodForMeal.dinner,attributes.GoodForMeal.brunch,attributes.GoodForMeal.breakfast,attributes.BusinessParking.garage,attributes.BusinessParking.street,attributes.BusinessParking.validated,attributes.BusinessParking.lot,attributes.BusinessParking.valet,attributes.Ambience.romantic,attributes.Ambience.intimate,attributes.Ambience.classy,attributes.Ambience.hipster,attributes.Ambience.divey,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.Ambience.casual,attributes.BusinessAcceptsCreditCards,attributes.BusinessAcceptsBitcoin,attributes.ByAppointmentOnly,attributes.AcceptsInsurance,attributes.GoodForDancing,attributes.CoatCheck,attributes.HappyHour,attributes.Music.dj,attributes.Music.background_music,attributes.Music.no_music,attributes.Music.jukebox,attributes.Music.live,attributes.Music.video,attributes.Music.karaoke,attributes.BestNights.monday,attributes.BestNights.tuesday,attributes.BestNights.friday,attributes.BestNights.wednesday,attributes.BestNights.thursday,attributes.BestNights.sunday,attributes.BestNights.saturday,attributes.Ambience,attributes.BusinessParking,attributes.DogsAllowed,attributes.BYOBCorkage,attributes.DriveThru,attributes.Smoking,attributes.AgesAllowed,attributes.Corkage,attributes.BYOB,attributes.GoodForMeal,attributes.Music,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.gluten-free,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.soy-free,attributes.DietaryRestrictions.vegetarian,attributes.BestNights,attributes.Open24Hours,attributes.DietaryRestrictions,attributes.RestaurantsCounterService
7098,GMBvBDKgOT51xDTpGVphBw,Bombay Indian Cuisine,3049 Las Vegas Blvd,Las Vegas,NV,89109,36.131484904,-115.1644624097,3.0,148,1,"Halal,Salad,Restaurants",True,True,True,average,,True,2,False,True,False,free,full_bar,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7099,zOhc6cRn1UgNy7EiAdJ2Rw,Chuck E. Cheese's,7381 W Lake Mead Blvd,Las Vegas,NV,89128,36.1948434056,-115.2535866859,2.5,81,1,"Pizza,Restaurants",True,True,False,loud,,True,2,False,False,False,no,none,casual,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7100,cbOsasex5EmQEy554-Fz0Q,Pancho's Mexican Food,4886 W Lone Mountain,Las Vegas,NV,89130,36.2466964851,-115.2091722563,3.0,24,1,Restaurants,True,False,,quiet,False,True,1,False,False,False,no,none,casual,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7101,MP9LqzWeWTuMU4VkZo_M2w,Garden Cafe,3801 Las Vegas Blvd S,Las Vegas,NV,89109,36.099777,-115.1725943,2.0,10,0,Restaurants,True,,,,,,1,False,,,,,casual,True,,,,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7102,qWflasEfK2strQg5Ulcz4w,Brewskes Bar & Grille,3645 S Durango Dr,Las Vegas,NV,89147,36.1234548,-115.2792843,3.0,42,1,"Bars,Burgers,Restaurants,Pubs",False,False,False,quiet,,True,2,False,True,True,free,full_bar,casual,True,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,,,False,,,,,,,,,,False,False,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,
7103,34PMhyoSQHVd4Lr7slzUcA,Ori'Zaba's Scratch Mexican Grill,7210 S Durango Dr,Las Vegas,NV,89113,36.0565468623,-115.2783238665,3.0,80,0,Restaurants,True,False,True,average,False,True,1,True,True,False,free,beer_and_wine,casual,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7104,UvRW3JBsfu71LK3MA4xgkQ,The Perfect Scoop & Boba Tea,4568 Spring Mountain Rd,Las Vegas,NV,89102,36.1265987,-115.2029682,3.0,29,0,"Bubble Tea,Ice Cream & Frozen Yogurt,Food,Juice Bars & Smoothies",,,,,,,1,,False,,no,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7105,vFPkQ1qbCqA1H5Czxl45og,Paris Sidewalk Bar,3655 Las Vegas Blvd S,Las Vegas,NV,89109,36.112896,-115.171282,3.5,20,1,Bars,,False,,average,,,2,False,,False,,beer_and_wine,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,
7106,qT1OowsSbjUcT_57p1Lrsw,Dollar Tree,"3870 Blue Diamond Rd, Bldg R",Las Vegas,NV,89139,36.0421693995,-115.1917590705,2.5,21,1,Food,,,,,,,1,,True,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7107,H_FkQxifSo13B2FWjhp36g,Otto Enoteca Pizzeria,3355 Las Vegas Blvd S,Las Vegas,NV,89109,36.122952,-115.168515,3.5,684,0,"Restaurants,Pizza",True,True,False,average,,True,2,False,False,False,no,full_bar,casual,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7108,MQI1rSTE2LGrrsPPgenCrA,Master Kim's Korean BBQ,"7036 S Durango Dr, Ste 100",Las Vegas,NV,89113,36.0607048,-115.2780632,4.5,241,1,"Restaurants,Barbeque",True,False,False,,True,True,2,True,False,False,no,beer_and_wine,casual,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
7109,u89h2EwY7Swtu_9sLtVKRw,Buzz'N Brushes,4500 W Tropicana Ave,Las Vegas,NV,89103,36.1025204881,-115.201984455,4.5,33,0,"Cocktail Bars,Bars",True,,,loud,,,3,False,True,False,,full_bar,,True,,,,,,,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7110,McISmBl9ELUpzY9g3Fhz9A,Ethel M Chocolates,5757 Wayne Newton Blvd,Las Vegas,NV,89111,36.0847552385,-115.1510124024,4.0,59,1,"Food,Chocolatiers & Shops,Specialty Food",,,True,,,True,2,,False,,,,,,,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7111,GGvjkKM74UnOh2NyvwTLZQ,Jjanga Fusion Pocha,"6145 W Sahara Ave, St 1",Las Vegas,NV,89146,36.1429443,-115.2265555,4.5,17,0,"Pizza,Soup,Restaurants,Bars",True,True,,,False,True,2,,False,True,,,casual,True,False,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7112,qEg0K_45TBlzHMOR9GC4Pg,Ciao Ciao Pizza,"4460 S Durango, Ste H",Las Vegas,NV,89147,36.108418,-115.278353,3.5,40,0,"Restaurants,Pizza",True,True,,,,True,2,False,,,,full_bar,casual,True,True,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113,v_yCY6NCwxCPIsNZR80UfQ,Donut Bar,"124 S 6th St, Ste 140",Las Vegas,NV,89101,36.167814,-115.140447,4.0,882,1,"Coffee & Tea,Restaurants,Donuts,Food,Breakfast & Brunch",True,False,True,average,False,True,1,True,True,False,no,none,casual,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7114,5TY6bUT3bbl9aHItiIXXqw,Big Al's Oyster Bar,4500 W Tropicana Ave,Las Vegas,NV,89103,36.102562,-115.202089,3.5,325,1,"Seafood,Restaurants,Cajun/Creole",True,True,False,average,True,True,2,False,True,True,free,full_bar,casual,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115,XVVFgEY-0MsyEAR8SO7dzg,California Pizza Kitchen,5757 Wayne Newton Blvd,Las Vegas,NV,89119,36.0814661072,-115.1377658982,2.5,201,1,"Salad,Restaurants,Soup,Pizza",True,False,False,average,,True,2,False,False,True,free,full_bar,casual,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116,kkdm8TM6qTaVnrz5XsG0hQ,Kabob Express,"4912 S Eastern Ave, Ste 3",Las Vegas,NV,89119,36.0997437,-115.1179817,4.5,305,1,"Halal,Restaurants,Kebab",True,True,True,quiet,False,True,1,False,True,True,no,none,casual,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117,j61zSbBRrNQPG4p-cydSmQ,Trader Vic's,"Planet Hollywood Resort and Casino, 3663 Las Vegas Blvd S",Las Vegas,NV,89109,36.124423,-115.146372,3.0,46,0,"Restaurants,Bars",False,True,,,,False,3,True,,,,full_bar,casual,True,False,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,no,,,,False,,,,,,,,,,,,,,
7118,zU9w_xRlQSRIYXxGo-HSOA,Carnegie,3400 Las Vegas Blvd S,Las Vegas,NV,89109,36.1205835335,-115.1736427781,3.0,966,1,"Restaurants,Sandwiches,Delis",True,False,False,average,True,True,2,False,False,False,no,beer_and_wine,casual,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,yes_free,,,,False,,,,,,,,,,,,,,
7119,ydUk0peVAOgiYq1l3U5SaQ,Salvadoreno Restaurant,720 N Main St,Las Vegas,NV,89101,36.179507,-115.141043,4.0,54,1,"Breakfast & Brunch,Soup,Restaurants",True,False,False,quiet,,True,1,False,False,True,no,beer_and_wine,casual,True,False,False,False,True,True,False,False,,,,,,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,
7120,XGCyy-JNA-nwO3T0lPth9w,Ricos Tacos,3711 W Sahara Ave,Las Vegas,NV,89102,36.1443409,-115.1916359,3.5,6,0,Restaurants,True,False,,average,,True,2,True,,,,,casual,True,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7121,SwAZBCyFtVo_8vkRbJhdkA,Culinary Dropout,4455 Paradise Rd,Las Vegas,NV,89169,36.109303,-115.15447,4.0,948,1,"Beer,Wine & Spirits,Food,Restaurants,Bars,Fondue",False,True,False,average,,True,2,True,False,True,free,full_bar,casual,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,,,,False,,,False,False,False,False,False,False,False,False,False,True,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,
7122,-_yEVC3_3M6YOsamYfNFEw,Jason's Deli,3910 S Maryland Pkwy,Las Vegas,NV,89119,36.117898,-115.1367955,4.0,203,1,"Restaurants,Sandwiches,Salad,Delis",True,False,True,average,False,True,1,False,True,True,free,none,casual,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7123,slVkMoNTCGI2rOhMaL5u5A,Berry Blendz,"7175 W Lake Mead Blvd, Ste 140",Las Vegas,NV,89128,36.1955021,-115.2482722,4.0,134,0,"Juice Bars & Smoothies,Food",,,True,,,True,1,,True,,no,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7124,Qd3wk-U-QeN4asKBhDaOoA,Weinerschnitzel,"7390 S Las Vegas Blvd, Ste 100",Las Vegas,NV,89123,36.055269,-115.171549,4.0,4,0,"Fast Food,Restaurants",True,,,,,,1,,,,,,casual,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7125,EIat5e4gz0MjHG1Z2SHqcA,Java Vegas Coffee,4500 W Tropicana Ave,Las Vegas,NV,89103,36.102617,-115.2010193467,3.0,26,1,"Food,Coffee & Tea",True,,False,,,True,1,False,False,,free,,,,,,,,,,,True,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7126,7yntwIUh2ZEkWGe9Zth7tw,Port of Subs,"840 S Rancho, Ste 13",Las Vegas,NV,89106,36.1616956,-115.1732142,3.5,17,1,"Delis,Sandwiches,Restaurants,Food",True,False,True,quiet,,True,1,True,True,,no,none,casual,True,True,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7127,Sz-Elton6-aGimq_j7SCGQ,GNC,"6592 N Decatur Blvd, Spc 140",Las Vegas,NV,89131,36.2798328848,-115.2046111599,3.0,5,1,"Food,Specialty Food",,,,,,,2,,True,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7128,pXYkQYvoy3z6avJSNeF9Uw,The HideAway,3369 Thom Blvd,Las Vegas,NV,89130,36.220044527,-115.21237421,4.0,16,1,"Restaurants,Bars",False,False,,,,True,1,True,True,True,free,full_bar,casual,True,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7129,1bdwB6hxMUnSKF8bCsmuZA,Tea of Joy,"4240 Spring Mountain Rd, Ste 102",Las Vegas,NV,89102,36.1269184024,-115.1968379301,4.0,314,1,"Tea Rooms,Juice Bars & Smoothies,Bubble Tea,Food",,,False,,,True,1,,True,,free,,,,,,,,,,,False,False,False,True,False,,,,,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
7130,z2VJoa0l_QGFhl7YqiES6g,Cafe Volare,5190 S Valley View Blvd,Las Vegas,NV,89118,36.095691,-115.189211,4.0,30,0,"Food,Restaurants",True,False,True,quiet,,True,2,True,,True,free,beer_and_wine,casual,True,True,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131,gGeuQKUBP7zAz2YTqpHHCw,Yokohama Kaigenro,4503 Paradise Rd,Las Vegas,NV,89109,36.1070782,-115.1522596,3.5,83,0,"Sushi Bars,Food,Restaurants,Specialty Food",True,True,,,,True,2,False,,True,free,full_bar,casual,True,False,,,,,,,False,False,False,True,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7132,zaxK3ea92mvEBRy-jttngg,Virgil's Real BBQ - Las Vegas,3545 S Las Vegas Blvd,Las Vegas,NV,89109,36.1176620311,-115.1704301328,4.0,394,1,"Barbeque,Bars,Restaurants,Salad",True,True,True,average,True,True,2,True,False,True,free,full_bar,casual,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
7133,gbWVf3a6tUailTJRvvVD4g,Sofia's Pizza,821 N Lamb Blvd,Las Vegas,NV,89110,36.1782316,-115.0796359,3.0,16,1,"Restaurants,Pizza",True,False,True,quiet,,True,2,False,True,True,,none,casual,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,R2MoUfOh1Mf86QcOFW-Iug,Uncle Rayski's Magic Car Wash,6775 N Durango Dr,Las Vegas,NV,89149,36.284117,-115.2883965,2.5,8,1,Food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7135,95ASq_FH5hLT1bA3fdISqw,Burger King,4815 W Flamingo Rd,Las Vegas,NV,89103,36.1150462,-115.2061685,2.0,21,1,"Burgers,Restaurants,Fast Food",True,False,False,average,,True,1,False,True,True,free,none,casual,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7136,H8qpFitIesth86zqR4cwYg,Jean Philippe Patisserie,3730 Las Vegas Blvd S,Las Vegas,NV,89109,36.107727,-115.176986,4.0,1319,0,"Bakeries,Specialty Food,Sandwiches,Restaurants,Desserts,Food,Ice Cream & Frozen Yogurt,Chocolatiers & Shops",True,False,False,average,,True,2,False,False,False,no,none,casual,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,yes_free,,,,False,,,,,,,,,,,,,,
7137,-oUM2uISux96lMGeawHIOA,Sugar Factory,"3200 S Las Vegas Blvd, Ste 1240",Las Vegas,NV,89109,36.12677,-115.169178,3.5,752,1,"Restaurants,Cocktail Bars,Food,Candy Stores,Desserts,Chocolatiers & Shops,Bars,Specialty Food",True,True,False,loud,True,True,2,True,False,False,no,full_bar,casual,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,,,,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,,,False,,,no,,,,,,,,,,,,,,,,
7138,pNZAIoa4qg1ZIHABxzRbVg,Glenmel Cuisine,1436 E Charleston Blvd,Las Vegas,NV,89104,36.1585318595,-115.1341469605,2.5,3,1,"Restaurants,Buffets",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7139,vstifTjwsVFXc1aprX9_iQ,Raising Cane's,5660 Centennial Center Blvd,Las Vegas,NV,89149,36.2649695,-115.2567025,4.0,184,1,"Fast Food,Food,Restaurants",True,False,True,average,,True,1,True,True,False,no,none,casual,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7140,B-4jb44K_qPdQUB_69gZGQ,Jack's Place,5067 E Bonanza Rd,Las Vegas,NV,89110,36.1740969,-115.0628864,4.5,6,0,"Dive Bars,Bars",,False,,quiet,,,1,False,True,True,,full_bar,,True,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7141,Bl7K6qsJDdSaLZs7eKlufw,Green Valley Grocery,4480 S Durango Dr,Las Vegas,NV,89147,36.1080052,-115.2784568,3.0,6,1,Food,,,,,,True,2,,True,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7142,fvzG-ihjWaYoyPQ7WId0Fg,Sophia's Gentlemens Club,3500 W Naples Dr,Las Vegas,NV,89103,36.1068395449,-115.1862523285,2.5,58,1,"Bars,Cocktail Bars",,,,quiet,,,2,False,True,True,,full_bar,,True,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,,,,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,,,,,,yes,,,,,,,,,,,,,,,,
7143,4rmr5mxXUcv8_toi1byybA,Kilroys Tavern,"5020 Spring Mountain Rd, Ste 7",Las Vegas,NV,89146,36.1264106015,-115.2094441652,4.0,12,1,Bars,,False,,average,,,1,False,False,True,no,full_bar,,True,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,False,False,True,False,True,,False,False,False,False,,,,,,,,,,,,,outdoor,,,,,,,,,,,,,,,,
7144,2iWpS2xe9rBaFAv1CJuz3g,Memphis BBQ Cleaning Service,8600 Grand Pine Ave,Las Vegas,NV,89143,36.306487091,-115.2835084712,5.0,14,1,Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7145,hIqq6npOS-mSl58H7uyCkg,Oriental House,8560 W Desert Inn Rd,Las Vegas,NV,89117,36.1296859635,-115.2782837301,4.5,59,0,Restaurants,True,True,True,quiet,True,True,2,False,True,False,free,none,casual,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7146,V-aCFCkkRyakP6SeIfG9-A,Taste Tea,10120 W Flamingo Rd,Las Vegas,NV,89147,36.1164502309,-115.3130868154,4.5,229,1,"Bubble Tea,Food,Tea Rooms,Coffee & Tea",,,True,,,True,1,False,True,,free,,,,,,,,,,,False,True,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7147,m8vYdMqANt1fKA0N9zKrkQ,Souper Salad,2051 N Rainbow Blvd,Las Vegas,NV,89108,36.1987661,-115.2435116,2.5,13,0,Restaurants,True,False,,,,True,1,False,,,,none,casual,True,False,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7148,ZgWjkMSzIV9fAuJJQXSUvA,Market Grille Cafe,7175 W Lake Mead Blvd,Las Vegas,NV,89128,36.195285,-115.24816,4.0,453,1,"Restaurants,Vegan,Vegetarian,Breakfast & Brunch",True,False,True,average,,True,2,True,True,True,no,beer_and_wine,casual,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7149,fu9pEC4uYZOo4JbD9lLL5g,7-Eleven,3421 E Tropicana Ave,Las Vegas,NV,89121,36.099821253,-115.0999991504,2.5,5,1,"Food,Coffee & Tea",,,False,,,True,2,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,wacOylZWqy_w1lG68i39mw,Pizzalicious,"3523 N Pecos Rd, Ste 180",Las Vegas,NV,89115,36.2244122,-115.0991511,3.5,19,1,"Restaurants,Pizza",,False,True,,True,True,1,False,False,False,no,none,casual,True,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
7151,IoXF5GoxH1X56rbJRZGzjQ,Lardo,"3708 Las Vegas Blvd South Las Vegas Nv 89109, Block 16, Urban Food Hall",Las Vegas,NV,89109,36.1092996,-115.1731374,4.5,37,1,"Sandwiches,Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152,pZf3WkFm9x91JWFYh8CLKg,Galerias Gourmet,1780 N Buffalo Dr,Las Vegas,NV,89128,36.1909636,-115.2600354,4.0,3,0,Restaurants,True,True,,,,True,2,False,,,,,casual,True,False,,,,,,,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7153,yI5_S0b1Z6pEEaRajy3XQw,Lallys Island Soul Cafe,5011 East Craig Rd,Las Vegas,NV,89115,36.239735,-115.0639288,3.5,18,1,"Restaurants,Breakfast & Brunch,Sandwiches,Seafood",True,True,,,,,2,False,False,True,free,none,casual,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154,r6jbUGiyoN05mZ13apQGgw,Mama Depalma's Pizza & Bistro,"9845 S Maryland Pkwy, Ste A",Las Vegas,NV,89123,36.0106875,-115.1371278,3.5,219,1,"Restaurants,Pizza",True,False,True,average,,True,2,True,True,True,free,beer_and_wine,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7155,0mnnlFCploePlnEaddw63g,Aurelio's Pizza,"6010 W Craig Rd, Ste 150",Las Vegas,NV,89130,36.2396677,-115.2259209,3.5,43,1,"Pizza,Salad,Restaurants",True,False,True,average,True,True,2,True,True,True,no,beer_and_wine,casual,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156,YnYS1dISBoLpA_VUSjOzEQ,Port of Subs,3117 N Rainbow Blvd,Las Vegas,NV,89108,36.2168697,-115.2445979,3.5,32,1,"Delis,Sandwiches,Restaurants",True,False,True,very_loud,,True,1,False,True,False,no,none,casual,True,False,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7157,Ls89UV4aSRE8eW2Pj_LaWg,Crossroads Restaurant & Bar - Las Vegas,3950 Las Vegas Blvd,Las Vegas,NV,89119,36.0930666381,-115.1755435722,3.5,96,0,"Restaurants,Steakhouses,Cajun/Creole,Food,Breakfast & Brunch,Bars",True,True,False,average,,True,2,False,False,True,no,full_bar,casual,True,False,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7158,0ueq5zB3NqLbh93KYYNIHQ,Thai Grill,1901 N Decatur Blvd,Las Vegas,NV,89108,36.1941506,-115.2061228,4.0,78,0,"Food,Restaurants",True,True,True,quiet,,True,2,False,,True,no,none,casual,True,True,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7159,GIzVp-IWJFF9Jpxy4dvLGw,Tacos Estephanie,1021 E Charleston Blvd,Las Vegas,NV,89101,36.159121,-115.138667,3.5,10,1,"Food,Food Trucks,Restaurants",True,False,,,,,1,,,,,,,True,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
